alt_name_x,gubernia,href,lat,long,name,province,google_maps,jewish_gen,usbgn,alt_name_y,notes,population,region,pop1,year1,pop2,year2,pop_diff,year_diff,pop_diff_year,google_lat,google_long
?,Kielce,/town/pacanow.htm,50?24',21?03',Pacanow,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.4,21.05+(Pacanow)&ie=UTF8&ll=50.4,21.05&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.4&long=21.05,-520803,"Alternate?names: Pacan?w [Pol], Patshenev [Yid], Patsanuv [Rus], Patsanov","Russian: ??????? / ???????.   Yiddish: ???????????.   
 Hebrew: ???????
34 miles SSE of Kielce, 4 miles ESE of Stopnica.","1,520 (in 1897), 1,902 (in 1933)",Kielce,1520,1897,1902,1933,382.0,36.0,10.61111111111111,50.4,21.05
?,?,/town/paczkow.htm,?,?,Paczkow,?,,,0,,,,,,1900,,,,,,,
?,Piotrkow,/town/pajeczno.htm,51?09',19?00',Pajeczno,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.15,19+(Pajeczno)&ie=UTF8&ll=51.15,19&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.15&long=19,-520853,"Alternate?names: Paj?czno [Pol], Payentchno [Yid], Pfeilst?dt [Ger, 1943-45], Payaczno, Pajenczno","34 miles WSW of Piotrk?w Trybunalski, 25 miles NNW of Cz?stochowa, 20 miles WNW of Radomsko (Nowo-Radomsk).",594,Piotrkow,594,1900,,,,,,51.15,19
Pakosch,?,/town/pakosc.htm,52?48',18?06',Pakosc,Bydgoszcz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.8,18.1+(Pakosc)&ie=UTF8&ll=52.8,18.1&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.8&long=18.1,0,,,,,,1900,,,,,,52.8,18.1
?,Siedlce,/town/parczew.htm,51?38',22?54',Parczew,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.633333,22.9+(Parczew)&ie=UTF8&ll=51.633333,22.9&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.633333&long=22.9,-521034,"Alternate?names: Parczew [Pol], Partchev [Yid], Parchev [Rus], Parcevo, Parcheve, Partsev, Partzeva","Russian: ??????.  Hebrew: ??????
30 miles NNE of Lublin, 45 miles SE of Siedlce.","3,392",Siedlce,3392,1900,,,,,,51.633333,22.9
Preussisch Holland,?,/town/paslek.htm,54?04',19?40',Paslek,Olsztyn,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=54.066667,19.666667+(Paslek)&ie=UTF8&ll=54.066667,19.666667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=54.066667&long=19.666667,0,,,,,,1900,,,,,,54.066667,19.666667
Passenheim,?,/town/pasym.htm,53?40',20?48',Pasym,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.666667,20.8+(Pasym)&ie=UTF8&ll=53.666667,20.8&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.666667&long=20.8,0,,,,,,1900,,,,,,53.666667,20.8
Bernstein Neumark,?,/town/pelczyce.htm,53?02',15?18',Pelczyce,Szczecin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.033333,15.3+(Pelczyce)&ie=UTF8&ll=53.033333,15.3&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.033333&long=15.3,-521361,"Alternate?names: Pe?czyce [Pol], Bernstein [Ger]","In W Pomerania, 40 miles SE of Szczecin (Stettin), 21 miles N of Gorz?w Wielkopolski.","70 (in 1871), 20 (in 1932)",Prussia,70,1871,20,1932,-50.0,61.0,-0.819672131147541,53.033333,15.3
?,?,/town/perla.htm,?,?,Perla,?,,,0,,,,,,1900,,,,,,,
?,Warszawa,/town/piaseczno.htm,52?05',21?02',Piaseczno,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.083333,21.033333+(Piaseczno)&ie=UTF8&ll=52.083333,21.033333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.083333&long=21.033333,-521463,"Alternate?names: Piaseczno [Pol], Piasetchna [Yid], Pyasechno [Rus], Pisetsne","Russian: ???????.   Yiddish: ????????.   
 Hebrew: ??????'??
12 miles S of Warszawa.
[There are 15 places in Poland named 'Piaseczno'.]","1,106 (in 1897), 2,256 (in 1921)",Warszawa,1106,1897,2256,1921,1150.0,24.0,47.916666666666664,52.083333,21.033333
Piaski Luterskie,?,/town/piaski.htm,51?08',22?52',Piaski,Lublin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.133333,22.866667+(Piaski)&ie=UTF8&ll=51.133333,22.866667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.133333&long=22.866667,-521547,"Alternate?names: Piaski Luterskie [Pol], Piask [Yid], Piaski, Piaski Lubelski, Piaski Wielki","Yiddish: ???????.   Russian: ?????.   
 Hebrew: ?????? ???????  
15 miles ESE of Lublin, 27 miles W of Che?m.","2,049 (in 1884), 2,674 (in 1921)",Lublin,2049,1884,2674,1921,625.0,37.0,16.89189189189189,51.133333,22.866667
Piontek,Kalisz,/town/piatek.htm,52?04',19?29',Piatek,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.066667,19.483333+(Piatek)&ie=UTF8&ll=52.066667,19.483333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.066667&long=19.483333,-521588,"Alternate?names: Pi?tek [Pol], Piontka [Yid], Piontek [Rus]","Russian: ?????? / ???????.   Yiddish: ?????????.   
 Hebrew: ??????
22 miles N of ??d?, 13 miles SSE of Kutno, 11 miles E of ??czyca (Lintshits).","1,090 (in 1897)",Kalisz,1090,1897,,,,,,52.066667,19.483333
?,?,/town/pierzchow.htm,?,?,Pierzchow,?,,,0,,,,,,1900,,,,,,,
?,?,/town/pilica.htm,50?28',19?39',Pilica,Krakow,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.466667,19.65+(Pilica)&ie=UTF8&ll=50.466667,19.65&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.466667&long=19.65,-521910,"Alternate?names: Pilica [Pol], Piltz [Yid], Pilitza [Rus, Ger], Pilitsa, Pilitz, Pilts","Russian: ??????. 
51 miles WSW of Kielce, 29 miles NNW of Krak?w, 13 miles NNE of Olkusz, 10 miles ESE of Zawiercie.","2,688",Kielce,2688,1900,,,,,,50.466667,19.65
?,?,/town/pinczow.htm,50?32',20?32',Pinczow,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.533333,20.533333+(Pinczow)&ie=UTF8&ll=50.533333,20.533333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.533333&long=20.533333,-521934,"Alternate?names: Pi?cz?w [Pol], Pinchev [Yid], Pin'chuv [Rus], Pinchov, Pintchov, Pintshev","Russian: ??????? / ??????.   Yiddish: ?????????.   
 Hebrew: ????'??
21 miles SSW of Kielce, 41 miles NE of Krak?w.","5,194 (in 1897), 4,324 (in 1921)",Kielce,5194,1897,4324,1921,-870.0,24.0,-36.25,50.533333,20.533333
?,Warszawa,/town/piotrkow_kujaws.htm,52?34',18?30',Piotrkow Kujawski,Bydgoszcz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.566667,18.5+(Piotrkow Kujawski)&ie=UTF8&ll=52.566667,18.5&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.566667&long=18.5,-521980,"Alternate?names: Piotrk?w Kujawski [Pol], Petrikov Koyavsk [Yid], Pietrokov HaKatan [Heb], Pyetrkuv-Kuyavski [Rus], Piotrkowo, Piotrk?w","Russian: ???????-???????.   Hebrew: ???????? ?????????
23 miles W of W?oc?awek, 35 miles S of Toru?.
[Not to be confused with the larger city of Piotrk?w Trybunalski, 26 miles SSE of ??d?].","730 (in 1880), 742 (in 1921)",Warszawa,730,1880,742,1921,12.0,41.0,0.2926829268292683,52.566667,18.5
?,Piotrkow,/town/piotrkow_trybun.htm,51?24',19?41',Piotrkow Trybunalski,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.4,19.683333+(Piotrkow Trybunalski)&ie=UTF8&ll=51.4,19.683333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.4&long=19.683333,-521986,"Alternate?names: Piotrk?w Trybunalski [Pol], Petrikev [Yid], Petrokov [Rus], Petrikau [Ger], Petrikov, Petrokow, Piotrk?w, Piotrkuv, Pyetrkuv, Trybunalski","Russian: ???????-????????????, ?????????.  
 Yiddish: ????????? ???????????
26 miles SSE of ??d?.
Capital of Piotrk?w Gubernia, 1867-1917.","9,370 (in 1897), 11,400(in 1931)",Piotrkow,9370,1897,11400,1931,2030.0,34.0,59.705882352941174,51.4,19.683333
?,?,/town/piszczac.htm,51?58',23?23',Piszczac,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.966667,23.383333+(Piszczac)&ie=UTF8&ll=51.966667,23.383333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.966667&long=23.383333,-522105,"Alternate?names: Piszczac [Pol], Pishtzatz [Yid], Pishchats [Rus]","Russian: ?????.   Hebrew: ????'?? 
16 miles SW of Brest, 12 miles ESE of Bia?a Podlaska.",~400,Siedlce,400,1900,,,,,,51.966667,23.383333
?,Piotrkow,/town/plawno.htm,50?59',19?28',Plawno,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.983333,19.466667+(Plawno)&ie=UTF8&ll=50.983333,19.466667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.983333&long=19.466667,-522189,"Alternate?names: P?awno [Pol], Plavno [Rus]","Russian: ??????.  Hebrew: ???????
20 miles NE of Cz?stochowa, 30 miles SSW of Piotrk?w Trybunalski, 53 miles S of ??d?.",752,Piotrkow,752,1900,,,,,,50.983333,19.466667
Pleschen,?,/town/pleszew.htm,51?54',17?48',Pleszew,Poznan,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.9,17.8+(Pleszew)&ie=UTF8&ll=51.9,17.8&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.9&long=17.8,-522234,"Alternate?names: Pleszew [Pol], Pleschen [Ger]","16 miles NW of Kalisz, 50 miles SE of Pozna? (Posen).",550 (in 1895),Prussia,550,1895,,,,,,51.9,17.8
?,Plock,/town/plock.htm,52?33',19?42',Plock,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.55,19.7+(Plock)&ie=UTF8&ll=52.55,19.7&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.55&long=19.7,-522275,"Alternate?names: P?ock [Pol], Plotzk [Yid, Rus], Plozk [Ger], Schr?ttersburg [Ger, 1941-45], Plotsk","Russian: ?????.   Yiddish: ?????
60 miles WNW of Warszawa, on the Vistula (Wis?a).  
Capital of P?ock Gubernia, 1807-1917.  
","7,480 (in 1897), 7,352 (in 1921)",Plock,7480,1897,7352,1921,-128.0,24.0,-5.333333333333333,52.55,19.7
?,Plock,/town/plonsk.htm,52?38',20?23',Plonsk,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.633333,20.383333+(Plonsk)&ie=UTF8&ll=52.633333,20.383333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.633333&long=20.383333,-522311,"Alternate?names: P?o?sk [Pol], Plonsk [Rus, Yid], Pl?hnen [Ger], Plintsk","Russian: ??????.  Hebrew: ??????
29 miles E of P?ock, 20 miles SSW of Ciechan?w.","4,447",Warszawa,4447,1900,,,,,,52.633333,20.383333
?,?,/town/pobiedziska.htm,52?25',17?18',Pobiedziska,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.416667,17.3+(Pobiedziska)&ie=UTF8&ll=52.416667,17.3&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.416667&long=17.3,-522417,"Alternate?names: Pobiedziska [Pol], Pudewitz [Ger]",14 miles ENE of Pozna? (Posen).,84 (in 1880),Prussia,84,1880,,,,,,52.416667,17.3
?,Kalisz,/town/poddebice.htm,51?53',18?57',Poddebice,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.883333,18.95+(Poddebice)&ie=UTF8&ll=51.883333,18.95&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.883333&long=18.95,-522499,"Alternate?names: Podd?bice [Pol], Podembitza [Yid], Poddembitze [Rus], Podembice, Wandalenbr?ck [Ger, 1943-45]","Russian: ??????????.  Hebrew: ?????????  
24 miles WNW of ??d?, 17 miles SW of ??czyca (Lintshitz).","1,333",Kalisz,1333,1900,,,,,,51.883333,18.95
?,Galicia,/town/podgorze.htm,50?02',19?58',Podgorze,Krakow,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.033333,19.966667+(Podgorze)&ie=UTF8&ll=50.033333,19.966667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.033333&long=19.966667,-522533,"Alternate?names: Podg?rze [Pol], Podgorza [Yid], Podguzh, Josefstadt"," Yiddish: ?????????
4 miles SSE of Krak?w, on the right (south) bank of the Vistula River.  
Since 1915, part of Krak?w.  
Today, Dzielnica XIII (District 13) of Krak?w.","2,506 (in 1880)",Krakow,2506,1880,,,,,,50.033333,19.966667
Podgaytsy,Galicia,/town/podhajce.htm,49?16',25?08',Podhajce,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.266667,25.133333+(Podhajce)&ie=UTF8&ll=49.266667,25.133333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.266667&long=25.133333,-1050871,"Alternate?names: Pidhaytsi [Ukr], Podhajce [Pol], Podhaitza [Yid], Podgaytsy [Rus], Podhaits, Pidayets, Pidhayets, Pidhajci, Podgaitsy, Podgajcy, Podgaytse, Podhaytse, Pidhajzi","Ukrainian: ????????.   Yiddish: ????????? / ????????. 
 Russian: ???????? / ????????.    Hebrew: ????????

28 miles SW of Tarnopil, 30 miles NE of Ivano-Frankivsk (Stanis?aw?w).","4,012 (in 1880), 3,497 (in 1910)",Tarnopol,4012,1880,3497,1910,-515.0,30.0,-17.166666666666668,49.266667,25.133333
?,Galicia,/town/podkamien.htm,49?56',25?19',Podkamien,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.933333,25.316667+(Podkamien)&ie=UTF8&ll=49.933333,25.316667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.933333&long=25.316667,-1050909,"Alternate?names: Pidkamin' [Ukr], Podkamen [Yid], Podkamie? [Pol], Podkamen' [Rus], Podkamin, Podkaminya, Pidkamie?","Ukrainian: ?????????.   Russian: ?????????.   
 Hebrew: ?????????
There are several locations named 'Pidkamin'.  
This one is  13 miles SE of Brody, 29 miles NNW of Ternopil (Tarnopol).","1,552 (in 1880), 822 (in 1921)",Tarnopol,1552,1880,822,1921,-730.0,41.0,-17.804878048780488,49.933333,25.316667
?,?,/town/podleze.htm,?,?,Podleze,?,,,0,,,,,,1900,,,,,,,
?,Galicia,/town/podwoloczyska.htm,49?32',26?09',Podwoloczyska,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.533333,26.15+(Podwoloczyska)&ie=UTF8&ll=49.533333,26.15&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.533333&long=26.15,-1051014,"Alternate?names: Pidvolochys'k [Ukr], Podwo?oczyska [Pol], Podvolitchisk [Yid], Podvolochisk [Rus], Pidvolo?ys?k, Pidwolotschysk, Podvoletshisk, Podwlocztska","Russian: ???????????.   Ukrainian: ????????????.   
 Yiddish: ?????????????????
25 miles E of Ternopil, 10 miles NE of Ska?at.
Across the Zbruch River is a sister town, Volochisk.  
Before WWI, the river was the border separating Volochisk in Russia (Volhynia gubernia), and Podvolochisk in Austria (Galicia).","3,779",Tarnopol,3779,1900,,,,,,49.533333,26.15
?,?,/town/podzamcze.htm,51?18',18?08',Podzamcze,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.3,18.133333+(Podzamcze)&ie=UTF8&ll=51.3,18.133333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.3&long=18.133333,-522843,,,,,,1900,,,,,,51.3,18.133333
?,?,/town/pogwizdow.htm,?,?,Pogwizdow,?,,,0,,,,,,1900,,,,,,,
?,?,/town/polaniec.htm,50?26',21?17',Polaniec,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.433333,21.283333+(Polaniec)&ie=UTF8&ll=50.433333,21.283333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.433333&long=21.283333,-522990,"Alternate?names: Po?aniec [Pol], Plontch [Yid], Polanyets [Rus], Plantsh, Plantz, Polenitz","Russian: ???????.   Yiddish: ????????.   
Hebrew: ???????
38 miles SE of Kielce, 27 miles SW of Sandomierz, 10 miles SE of Stasz?w.","1,221",Radom,1221,1900,,,,,,50.433333,21.283333
Polzin Bad,?,/town/polczyn_zdroj.htm,53?45',16?05',Polczyn Zdroj,Koszalin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.75,16.083333+(Polczyn Zdroj)&ie=UTF8&ll=53.75,16.083333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.75&long=16.083333,-523032,"Alternate?names: Po?czyn-Zdr?j [Pol], Bad Polzin [Ger], Polzin","In W Pomerania, 65 miles ENE of Szczecin (Stettin), 32 miles S of Koszalin (K?slin).","217 (in 1880), 120 (in 1933)",Prussia,217,1880,120,1933,-97.0,53.0,-1.830188679245283,53.75,16.083333
?,?,/town/polom_duzy.htm,?,?,Polom Duzy,?,,,0,,,,,,1900,,,,,,,
?,?,/town/pomianowa.htm,?,?,Pomianowa,?,,,0,,,,,,1900,,,,,,,
?,?,/town/popedzyna.htm,?,?,Popedzyna,?,,,0,,,,,,1900,,,,,,,
?,?,/town/porabka_uszewsk.htm,?,?,Porabka Uszewska,?,,,0,,,,,,1900,,,,,,,
?,?,/town/poreba.htm,?,?,Poreba,?,,,0,,,,,,1900,,,,,,,
?,?,/town/posucice.htm,50?04',17?49',Posucice,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.066667,17.816667+(Posucice)&ie=UTF8&ll=50.066667,17.816667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.066667&long=17.816667,-523518,,,,,,1900,,,,,,50.066667,17.816667
Posen,?,/town/poznan.htm,52?25',16?58',Poznan,Poznan,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.416667,16.966667+(Poznan)&ie=UTF8&ll=52.416667,16.966667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.416667&long=16.966667,-523642,"Alternate?names: Pozna? [Pol], Posen [Ger], Poyzn [Yid], Posnania [Lat], Pozyn, Poznam","Yiddish: ????
Major city in W Poland.","30,000",Prussia,30000,1900,,,,,,52.416667,16.966667
Riesenburg,?,/town/prabuty.htm,53?46',19?13',Prabuty,Olsztyn,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.766667,19.216667+(Prabuty)&ie=UTF8&ll=53.766667,19.216667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.766667&long=19.216667,-523655,"Alternate?names: Prabuty [Pol], Riesenburg [Ger]","46 miles SSE of Gda?sk (Danzig), 27 miles NE of Grudzi?dz.","148 (in 1895), 70 (in 1925)",Prussia,148,1895,70,1925,-78.0,30.0,-2.6,53.766667,19.216667
?,Kalisz,/town/praszka.htm,51?03',18?28',Praszka,Lodz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.05,18.466667+(Praszka)&ie=UTF8&ll=51.05,18.466667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.05&long=18.466667,-523695,"Alternate?names: Praszka [Pol], Prashka [Yid, Rus], Praschkau [Ger]","Russian: ??????.   Hebrew: ??????
65 miles SW of ??d?, 33 miles WNW of Cz?stochowa, 12 miles SSW of Wielu?.","1,878",Kalisz,1878,1900,,,,,,51.05,18.466667
?,?,/town/proszowki.htm,?,?,Proszowki,?,,,0,,,,,,1900,,,,,,,
?,?,/town/pruchnik.htm,49?55',22?31',Pruchnik,Rzeszow,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.916667,22.516667+(Pruchnik)&ie=UTF8&ll=49.916667,22.516667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.916667&long=22.516667,-523818,"Alternate?names: Pruchnik [Pol, Yid], Pruchnik-Miasto","Hebrew: ???????
15 miles NW of Przemy?l (Pshemishl), 25 miles ESE of Rzesz?w (Zheshuv).",~800,Lwow,800,1900,,,,,,49.916667,22.516667
Neustadt,?,/town/prudnik.htm,50?19',17?35',Prudnik,Opole,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.316667,17.583333+(Prudnik)&ie=UTF8&ll=50.316667,17.583333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.316667&long=17.583333,-523821,"Alternate?names: Prudnik [Pol], Neustadt in Oberschlesien [Ger], Neustadt","59 miles SSE of Wroc?aw (Breslau), 29 miles SSW of Opole (Oppeln), near the Czech border.","184 (in 1880), 110 (in 1925)",Prussia,184,1880,110,1925,-74.0,45.0,-1.6444444444444444,50.316667,17.583333
?,Plock,/town/przasnysz.htm,53?02',20?53',Przasnysz,Warszawa,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.033333,20.883333+(Przasnysz)&ie=UTF8&ll=53.033333,20.883333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.033333&long=20.883333,-523897,"Alternate?names: Przasnysz [Pol], Proshnits [Yid], Pshasnysh [Rus], Praschnitz [Ger], Prashnitz, Proshnitz, Prostnetz, Przashysz, Pshasnish","Russian: ??????? / ???????.   Yiddish: ???????
54 miles N of Warszawa, 29 miles W of Ostro??ka, 15 miles NE of Ciechan?w.","3,554",Plock,3554,1900,,,,,,53.033333,20.883333
?,Radom,/town/przedborz.htm,51?05',19?53',Przedborz,Kielce,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=51.083333,19.883333+(Przedborz)&ie=UTF8&ll=51.083333,19.883333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=51.083333&long=19.883333,-523944,"Alternate?names: Przedb?rz [Pol], Pshedbozsh [Yid], Pshedbuzh [Rus], Pshedbosh, Preshedborz, Pshedbozh, Pshedburz","Russian: ???????.   Yiddish: ??????????.   
 Hebrew: '??????  
38 miles ENE of Cz?stochowa, 24 miles WSW of Ko?skie (Kinsk), 24 miles SSE of Piotrk?w Trybunalski.","4,089 (in 1897), 3,749 (in 1921)",Radom,4089,1897,3749,1921,-340.0,24.0,-14.166666666666666,51.083333,19.883333
?,Warszawa,/town/przedecz.htm,52?20',18?54',Przedecz,Bydgoszcz,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=52.333333,18.9+(Przedecz)&ie=UTF8&ll=52.333333,18.9&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=52.333333&long=18.9,-523947,"Alternate?names: Przedecz [Pol], Pshaytsh [Yid], Pshedech [Rus], Presheysh, Pshaych, Pshayts, Pshech, Pshedesh, Pshedetz, Pshedets","Russian: ??????.  Yiddish: ??????  
89 miles W of Warszawa, 47 miles NNW of ??d?, 23 miles SSW of W?oc?awek.",~700,Warszawa,700,1900,,,,,,52.333333,18.9
Priemhausen,?,/town/przemocze.htm,53?27',14?55',Przemocze,Szczecin,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=53.45,14.916667+(Przemocze)&ie=UTF8&ll=53.45,14.916667&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=53.45&long=14.916667,0,,,,,,1900,,,,,,53.45,14.916667
?,Galicia,/town/przemysl.htm,49?47',22?47',Przemysl,Rzeszow,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.783333,22.783333+(Przemysl)&ie=UTF8&ll=49.783333,22.783333&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.783333&long=22.783333,-524021,"Alternate?names: Przemy?l [Pol], Pshemishl [Yid], Premslau [Ger], Pr?msel [Ger], Peremy?l [Ukr], Peremyshl [Rus], Praemislia [Lat], Pshemishel, Premishla, Premisle, Prezhemisel, Pshemishel, Pshemysl, Peremyschl, Peremyshl'","Yiddish: ???????.   Ukrainian: ?????????.   
 Hebrew: ?????????????.    Russian: ????????? / ????????.
Major city in SE Poland, near border with Ukraine.
54 miles W of L'viv.","10,998 (in 1890), 18,360 (1921)",Lwow,10998,1890,18360,1921,7362.0,31.0,237.48387096774192,49.783333,22.783333
Peremyshlyany,Galicia,/town/przemyslany.htm,49?40',24?33',Przemyslany,Ukraine,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=49.666667,24.55+(Przemyslany)&ie=UTF8&ll=49.666667,24.55&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=49.666667&long=24.55,-1050142,"Alternate?names: Peremyshlyany [Ukr], Przemy?lany [Pol], Premislani [Yid], Peremyschljany [Ger], Premishlan, Pzhemyslyany, Przemysliane, Peremyshliany, Peremysljany","Ukrainian: ???????????.   Yiddish: ????????????.   
 Russian: ??????????? / ???????????. 
27 miles ESE of L'viv (Lvov), 47 miles W of Ternopil (Tarnopol), 18 miles N of Rohatyn.  
","2,934 (in 1900), 2,322 (in 1931)",Tarnopol,2934,1900,2322,1931,-612.0,31.0,-19.741935483870968,49.666667,24.55
?,Suwalki,/town/przerosl.htm,54?15',22?39',Przerosl,Bialystok,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=54.25,22.65+(Przerosl)&ie=UTF8&ll=54.25,22.65&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=54.25&long=22.65,-524048,"Alternate?names: Przero?l [Pol], Psherosl' [Rus], Psherosla [Yid], Preraslia, Przero?l Osada","Russian: ????????.   Hebrew: ??????
In NE Poland, 15 miles NW of Suwa?ki.","690 (in 1857), 185 (in 1921)",Suwalki,690,1857,185,1921,-505.0,64.0,-7.890625,54.25,22.65
?,?,/town/przeworsk.htm,50?04',22?30',Przeworsk,?,"https://maps.google.com/maps?f=q&hl=en&geocode=&q=50.066667,22.5+(Przeworsk)&ie=UTF8&ll=50.066667,22.5&z=12&iwloc=addr",https://data.jewishgen.org/maps/mapdist8.asp?lat=50.066667&long=22.5,-524090,"Alternate?names: Przeworsk [Pol], Pshevarsk [Yid], Pshevors'k [Ukr]","Ukrainian: ?????????.   Yiddish: ?????????????    Hebrew: ???????  
22 miles E of Rzesz?w, 23 miles NNW of Przemy?l.","1,477 (in 1910)",Lwow,1477,1910,,,,,,50.066667,22.5
?,?,/town/przyborow.htm,?,?,Przyborow,?,,,0,,,,,,1900,,,,,,,
